,sensors_Torque_cmd,sensors_TV_delta_torque,sensors_TC_Tmax_FL,sensors_TC_Tmax_FR,sensors_TC_Tmax_RL,sensors_TC_Tmax_RR,MISC_Pos_Trq_Limit_FL,MISC_Pos_Trq_Limit_FR,MISC_Pos_Trq_Limit_RL,MISC_Pos_Trq_Limit_RR
8.65,-241.699722,-15.353641,273.832508,284.608362,255.308477,266.084331,0.0,0.0,0.0,0.0
8.66,-241.699722,-9.71916,279.139024,282.786484,257.159673,260.807134,0.0,0.0,0.0,0.0
8.67,-241.699722,-11.106814,279.715107,279.487118,260.328193,260.100179,0.0,0.0,0.0,0.0
8.68,-237.435425,-11.945376,278.69009,275.726496,263.919799,260.956206,0.0,0.0,0.0,0.0
8.69,-228.90686,-13.259029,276.633214,272.790409,266.712569,262.869764,0.0,0.0,0.0,0.0
8.7,-228.90686,-12.00417,275.82715,270.22606,269.12249,263.521374,0.0,0.0,0.0,0.0
8.71,-228.90686,-12.139463,275.434409,267.945184,271.21947,263.730245,0.0,0.0,0.0,0.0
8.72,-228.90686,-11.395635,274.595724,266.91124,272.118041,264.433557,0.0,0.0,0.0,0.0
8.73,-224.642578,-12.774906,273.402811,263.44031,275.384546,265.422045,0.0,0.0,0.0,0.0
8.74,-220.378281,-11.73113,275.451808,260.124298,278.339644,263.012134,0.0,0.0,0.0,0.0
8.75,-207.585434,-9.896851,276.496793,260.844404,277.466976,261.814587,0.0,0.0,0.0,0.0
8.76,-126.564003,-11.051277,276.80492,259.560993,278.526273,261.282321,0.0,0.0,0.0,0.0
8.77,-79.65686,-9.185433,276.350264,258.943976,279.00426,261.597972,0.0,0.0,0.0,0.0
8.78,-79.65686,-9.890189,275.859317,260.564346,277.373743,262.078746,0.0,0.0,0.0,0.0
8.79,-37.014,-9.813291,276.182445,258.776174,278.914183,261.507912,0.0,0.0,0.0,0.0
8.8,0.0,-8.301925,274.148434,260.120832,277.632728,263.605126,0.0,0.0,0.0,0.0
8.81,0.0,-1.952534,268.89707,259.94331,277.905092,268.951333,0.032328,0.0,0.056644,0.0
8.82,0.0,-0.486969,261.494329,254.688679,283.131101,276.325477,0.0,0.0,0.060562,0.00173
8.83,0.0,-13.333755,250.488553,252.703148,285.146808,287.361402,0.0,0.0,0.101982,0.05523
8.84,48.913208,-8.192749,244.013561,248.279733,289.53584,293.802012,0.0,0.0,0.128062,0.144725
8.85,90.431007,-13.812704,237.49334,240.326679,297.487742,300.32108,8.577375,8.727337,10.177539,10.3275
8.86,123.229507,-8.054032,229.800439,236.899018,300.83232,307.930899,15.433958,15.618088,19.332808,19.516937
8.87,153.070709,-13.374013,224.703305,231.02062,306.706154,313.023469,20.353891,20.982626,26.645327,27.274065
8.88,185.129944,-11.333885,222.865733,227.490037,310.267442,314.891746,24.722172,25.41721,33.744236,34.439278
8.89,229.82457,-9.486519,222.62386,227.410959,310.310349,315.097448,29.653753,30.269047,41.283127,41.898422
8.9,282.584412,-7.650766,222.610663,221.242839,312.455767,311.087943,36.775303,37.56609,51.260265,52.051044
8.91,331.055756,-7.422672,217.646906,216.11623,314.001177,312.4705,45.555679,45.275764,63.941837,63.661922
8.92,331.055756,-3.213599,214.667421,210.922296,316.074609,312.329471,52.532162,52.162708,75.788628,75.419174
8.93,412.770172,-6.869178,210.63086,203.369561,323.459077,316.197778,52.119827,51.210541,76.740822,75.831528
8.94,439.385345,-8.706967,205.759298,197.261219,329.495243,320.997152,63.782787,61.583939,97.949188,95.750336
8.95,460.959747,-4.863158,198.722874,191.624332,335.199418,328.100889,66.334206,63.594528,106.225113,103.485435
8.96,475.813202,-4.165453,196.241978,182.084779,344.672444,330.515258,67.202858,64.802322,113.355652,110.955109
8.97,489.120758,-3.457374,187.769607,174.652597,352.284044,339.167035,68.510986,63.568501,120.330276,115.387787
8.98,506.192108,-5.418039,184.03399,164.973254,361.726426,342.665652,67.36364,62.657822,126.384323,121.678497
8.99,518.760376,-0.037919,177.286444,161.829499,365.213393,349.756435,68.358589,61.278561,134.361633,127.281586
9.0,525.145264,9.642438,175.505839,161.056145,366.251348,351.801667,67.443352,61.563221,138.93457,133.054428
9.01,535.293945,-13.529612,172.115112,158.412932,369.146485,355.444332,67.55381,61.991993,140.973511,135.411697
9.02,537.243164,-19.725063,163.953688,143.919708,383.448023,363.414094,67.496735,62.12328,144.764633,139.39119
9.03,538.85614,-0.851656,146.684476,142.190433,386.072985,381.578904,64.553841,56.665813,150.975815,143.087814
9.04,541.074097,-7.428558,145.670151,137.399871,390.956338,382.686083,57.829632,56.057873,152.207367,150.435608
9.05,542.082153,-3.05363,140.351717,139.960897,388.703876,388.31303,57.656013,54.382648,154.739899,151.466553
9.06,542.619934,-5.467676,137.865051,136.692609,392.103064,390.930634,54.677223,54.212234,155.507919,155.042923
9.07,542.754395,-6.687279,133.705141,131.751091,397.173305,395.21923,54.677223,54.212234,155.507919,155.042923
9.08,542.619934,-5.702925,128.184726,130.822667,398.237016,400.874944,53.027,52.252033,157.517578,156.742599
9.09,542.216614,-5.5649,132.938537,138.311699,390.860711,396.23386,50.811966,51.857635,157.859741,158.905396
9.1,537.780762,-6.857198,140.111857,137.311097,392.036221,389.235474,52.646389,54.774273,154.788834,156.916702
9.11,524.002747,-7.09879,140.744066,139.017985,390.494191,388.768097,55.015335,53.915604,153.934174,152.834457
9.12,490.397736,-6.246407,139.036223,138.515151,391.148611,390.627551,53.830952,53.170773,149.353897,148.69371
9.13,439.654144,-5.827738,138.815309,139.564356,390.253166,391.002239,49.753185,49.566723,139.969925,139.783463
9.14,368.008301,-6.504303,138.19602,139.856971,390.09881,391.759748,44.521255,44.761494,125.163155,125.403389
9.15,278.014099,-4.955668,140.413815,139.762453,390.347701,389.696326,37.090221,37.536003,104.698036,105.143806
9.16,53.309952,-6.840827,137.139868,140.526788,389.709423,393.096356,28.461468,28.329437,79.122322,78.990295
9.17,0.0,-5.485726,139.048399,143.151711,387.230789,391.334127,5.328976,5.460586,15.143315,15.274925
9.18,-11.428286,-6.771021,140.776961,146.475711,384.019262,389.717974,0.0,0.0,0.0,0.0
9.19,-75.39257,-9.816233,149.143011,149.631529,381.053111,381.541655,0.0,0.0,0.0,0.0
9.2,-139.356857,-6.142846,154.067588,159.668659,371.042818,376.643889,0.0,0.0,0.0,0.0
9.21,-139.356857,-17.956631,163.487757,174.29598,356.316935,367.125145,0.0,0.0,0.0,0.0
9.22,-207.585434,-19.189926,173.654753,186.316703,344.216338,356.878327,0.0,0.0,0.0,0.0
9.23,-284.34256,-8.32611,192.332592,199.626471,331.089916,338.383782,0.0,0.0,0.0,0.0
9.24,-356.835419,-5.400536,206.396552,210.858038,319.860103,324.321577,0.0,0.0,0.0,0.0
9.25,-408.006866,-10.435381,215.805708,222.93683,307.684201,314.815323,0.0,0.0,0.0,0.0
9.26,-442.121155,-9.295956,222.390083,234.108984,296.303733,308.022634,0.0,0.0,0.0,0.0
9.27,-442.121155,-9.832111,232.631216,239.01364,291.529844,297.912267,0.0,0.0,0.0,0.0
9.28,-467.706848,-10.126104,237.211473,240.696093,289.840129,293.324774,0.0,0.0,0.0,0.0
9.29,-493.292572,-7.837049,241.274784,246.420037,284.021043,289.166296,0.0,0.0,0.0,0.0
9.3,-514.614014,-9.645577,242.298874,250.666798,279.61993,287.98788,0.0,0.0,0.0,0.0
9.31,-518.878296,-2.148664,249.972362,254.368741,275.915786,280.312164,0.0,0.0,0.0,0.0
9.32,-510.349701,-46.423489,271.706134,277.860659,252.269828,258.424352,0.0,0.0,0.0,0.0
9.33,-493.292572,-8.557766,282.643537,285.607127,244.300256,247.263846,0.0,0.0,0.0,0.0
9.34,-493.292572,-12.342578,291.872641,286.466909,243.185508,237.779801,0.0,0.0,0.0,0.0
9.35,-467.706848,-13.00414,299.320676,290.724938,238.636768,230.04103,0.0,0.0,0.0,0.0
9.36,-446.385437,-13.041358,306.71758,295.519035,233.653461,222.454941,0.0,0.0,0.0,0.0
9.37,-433.59256,-11.804636,309.815752,298.584711,230.426791,219.195724,0.0,0.0,0.0,0.0
9.38,-433.59256,-12.029414,309.50387,302.047246,226.932333,219.47571,0.0,0.0,0.0,0.0
9.39,-433.59256,-12.265457,296.631074,285.855396,242.877549,232.101871,0.0,0.0,0.0,0.0
9.4,-433.59256,-18.235075,290.096206,285.439354,243.326824,238.669972,0.0,0.0,0.0,0.0
9.41,-433.59256,-8.945569,293.072719,284.932586,243.613991,235.473883,0.0,0.0,0.0,0.0
9.42,-420.799713,-5.426516,292.283732,288.799114,239.703889,236.21927,0.0,0.0,0.0,0.0
9.43,-412.271149,-9.592607,290.923326,284.508332,243.79404,237.379072,0.0,0.0,0.0,0.0
9.44,-408.006866,-10.940275,291.003747,284.230711,243.927079,237.154069,0.0,0.0,0.0,0.0
9.45,-408.006866,-13.070127,293.199052,282.976433,244.939416,234.716797,0.0,0.0,0.0,0.0
9.46,-408.006866,-9.480827,296.06447,282.492302,245.148665,231.576472,0.0,0.0,0.0,0.0
9.47,-403.742584,-10.790236,301.221617,279.048149,247.874742,225.701274,0.0,0.0,0.0,0.0
9.48,-403.742584,-10.211101,296.492549,285.68439,241.780086,230.971927,0.0,0.0,0.0,0.0
9.49,-399.478302,-12.518738,297.591124,283.303931,243.854121,229.566902,0.0,0.0,0.0,0.0
9.5,-390.949707,-10.034013,299.308144,286.776347,240.326635,227.794813,0.0,0.0,0.0,0.0
9.51,-382.421143,-10.857056,299.633327,289.605935,237.451539,227.424147,0.0,0.0,0.0,0.0
9.52,-369.628296,-10.51284,299.833048,291.823154,235.154327,227.144432,0.0,0.0,0.0,0.0
9.53,-369.628296,-9.537003,298.569243,293.456554,233.441161,228.328472,0.0,0.0,0.0,0.0
9.54,-344.042572,-9.78229,298.699504,294.042629,232.714691,228.057842,0.0,0.0,0.0,0.0
9.55,-318.456848,-10.685736,299.726455,294.971929,231.641449,226.886923,0.0,0.0,0.0,0.0
9.56,-250.228287,-8.374918,298.369652,292.803365,230.374671,224.80841,0.0,0.0,0.0,0.0
9.57,-203.321152,-9.571234,294.591223,288.563042,229.672114,223.643933,0.0,0.0,0.0,0.0
9.58,-203.321152,-11.277103,291.09008,285.974383,227.441476,222.325778,0.0,0.0,0.0,0.0
9.59,-156.414001,-7.128812,286.604208,283.518023,225.20224,222.11608,0.0,0.0,0.0,0.0
9.6,-109.506859,-10.024119,281.760059,279.260602,225.320859,222.821402,0.0,0.0,0.0,0.0
9.61,-62.599716,0.208283,275.863684,275.336429,225.442821,224.915591,0.0,0.0,0.0,0.0
9.62,-24.221142,-1.586137,267.731516,267.238668,229.995012,229.502163,0.0,0.0,0.0,0.0
9.63,0.0,-6.201407,258.690174,260.285056,234.766266,236.361148,0.0,0.0,0.0,0.0
9.64,0.0,-2.318313,251.572723,253.711065,239.299221,241.437563,0.073284,0.085709,0.0,0.0
9.65,0.0,-4.363668,242.426832,244.375992,247.093836,249.042972,0.034451,0.050639,0.0,0.0
9.66,0.0,-3.885669,234.769692,234.587172,256.24052,256.058,0.0,0.0,0.010046,0.024471
9.67,0.0,-0.278767,225.913432,225.184519,264.86071,264.131821,0.0,0.0,0.214588,0.207221
9.68,0.0,-9.45247,218.466959,216.433068,273.374323,271.340432,0.0,0.0,0.214588,0.207221
9.69,0.0,-5.658427,214.684036,211.10411,278.400002,274.8201,0.0,0.0,0.00681,0.006475
9.7,0.0,-6.253446,210.663849,207.90647,280.984786,278.227407,0.0,0.0,0.91035,0.824311
9.71,0.0,-4.04177,207.065063,205.854563,282.405105,281.194606,0.0,0.0,1.175547,1.097576
9.72,0.0,-5.930753,205.310798,203.013964,284.568252,282.271418,0.0,0.0,1.387707,1.34939
9.73,0.0,-2.142484,204.994963,201.071531,284.961134,281.037702,0.0,0.0,1.608155,1.529754
9.74,0.0,-0.983637,206.615832,199.776599,284.550765,277.711532,0.0,0.0,0.0,0.0
9.75,0.0,-1.851487,208.048433,197.759313,285.056003,274.766882,0.0,0.0,1.635006,1.407865
9.76,0.0,-3.862041,207.595957,195.487661,286.630981,274.522697,0.0,0.0,1.664254,1.327638
9.77,0.0,-3.010427,209.596995,194.32761,287.004467,271.735071,0.0,0.0,1.814396,1.305029
9.78,0.0,-4.039253,210.205847,191.43071,288.998903,270.223766,0.0,0.0,1.814396,1.305029
9.79,0.0,-5.752183,211.089055,189.204964,290.42224,268.538137,0.0,0.0,1.998102,1.347069
9.8,0.0,-4.541867,209.61465,189.804265,289.546687,269.736303,0.0,0.0,2.133662,1.355804
9.81,0.0,-6.125412,207.1915,189.15908,289.790935,271.758502,0.0,0.0,2.10214,1.397481
9.82,0.0,-4.925909,205.362136,192.080768,286.700094,273.418725,0.0,0.0,2.209874,1.543303
9.83,0.0,-5.004619,203.145757,194.555297,283.93627,275.345822,0.0,0.0,0.0,0.0
9.84,0.0,-4.442885,200.187086,195.508698,282.488245,277.809856,0.0,0.0,1.848292,1.545212
9.85,0.0,-4.185588,197.944434,197.021465,280.528769,279.605799,0.0,0.0,1.850139,1.679946
9.86,0.0,-4.08516,197.262902,197.857813,279.225505,279.820392,0.0,0.0,1.792693,1.758646
9.87,0.0,-3.660876,196.558803,197.123306,279.398503,279.963007,0.0,0.0,1.73143,1.753253
9.88,0.0,-3.838801,198.687494,195.689022,280.445832,277.447383,0.0,0.0,0.0,0.0
9.89,0.0,-3.454362,200.346909,192.519158,283.018072,275.190332,0.0,0.0,1.790782,1.682151
9.9,0.0,-2.823527,202.956623,189.869856,284.967116,271.880361,0.0,0.0,0.0,0.0
9.91,0.0,-2.823262,204.89052,186.710942,287.357151,269.177585,0.0,0.0,2.043735,1.568108
9.92,0.0,-2.880404,206.258945,184.829536,288.51104,267.081631,0.0,0.0,2.223777,1.548853
9.93,9.719833,-3.026534,206.655597,184.421086,288.452886,266.218386,0.0,0.0,2.321378,1.517628
9.94,34.969345,-2.594309,205.92704,185.059637,287.565404,266.698001,1.641755,1.465115,2.291585,2.114946
9.95,54.189301,-3.413904,204.901517,185.164147,287.225633,267.488286,5.888858,5.292117,8.223456,7.626715
9.96,71.399292,-3.021914,204.922277,185.666367,286.476312,267.220391,9.084469,8.209397,12.734373,11.859302
9.97,72.529739,-3.360828,204.260899,185.460322,286.341337,267.540772,12.136263,11.019217,17.013113,15.896069
9.98,73.660355,-3.083504,204.159639,185.519722,285.922991,267.283085,12.136263,11.019217,17.013113,15.896069
9.99,73.723129,-2.359703,204.035196,185.280817,286.065737,267.311358,12.328712,11.203093,17.266207,16.140587
10.0,74.539703,-2.654543,203.125294,184.189081,287.310202,268.373978,12.334215,11.200486,17.293076,16.159348
10.01,72.906723,-3.628294,203.154491,180.454774,291.084841,268.385124,12.411195,11.25417,17.554993,16.397966
10.02,74.100113,-3.733531,202.484787,178.595658,293.251687,269.36257,12.140009,10.78353,17.394508,16.038031
10.03,73.15799,-3.831421,201.295664,175.428611,296.538757,270.671704,12.059451,10.509777,17.765383,16.215708
10.04,73.660355,-3.793286,200.807527,173.633615,298.50759,271.333677,12.059451,10.509777,17.765383,16.215708
10.05,74.602478,-2.888631,201.064479,171.127175,300.931221,270.993917,12.108356,10.469815,17.999506,16.360964
10.06,73.409088,-3.873816,199.778938,168.368575,303.704933,272.294581,12.28107,10.452492,18.380955,16.552378
10.07,73.409088,-2.214825,200.787852,167.659872,304.5583,271.430332,12.006968,10.119165,18.253052,16.36525
10.08,73.409088,-3.433638,200.194584,168.359917,304.350498,272.515841,12.063909,10.073484,18.298733,16.30831
10.09,73.660355,-3.403938,199.985509,168.655242,304.463418,273.133163,12.015738,10.105011,18.267206,16.35648
10.1,73.660355,-2.148211,200.465876,170.492529,303.118936,273.145601,12.033881,10.148621,18.320709,16.43545
10.11,75.544769,-3.698835,199.689375,170.904308,303.081581,274.296514,12.050234,10.248501,18.220827,16.419096
10.12,85.342987,-4.413366,200.013179,171.277323,302.87602,274.140176,12.300909,10.527743,18.669891,16.896725
10.13,95.204147,-5.408695,203.004658,170.073199,303.627489,270.696018,15.768832,13.210809,23.584932,21.026907
10.14,105.12825,-5.073197,204.598638,167.910231,305.485994,268.79761,15.768832,13.210809,23.584932,21.026907
10.15,115.554718,-6.43908,206.465514,165.280179,307.586223,266.400899,17.56056,14.411619,26.219652,23.070713
10.16,125.290161,-5.426028,208.094474,165.322485,307.489111,264.71711,19.500441,15.610531,29.051178,25.161272
10.17,133.848663,-6.04203,207.636502,163.585736,309.357367,265.306601,21.312622,16.932001,31.492424,27.111801
10.18,139.02388,-5.962505,208.21808,162.274525,310.726603,264.783047,22.712046,17.89361,33.83865,29.020214
10.19,140.368073,-5.331132,206.703842,161.893607,311.926189,267.115965,23.65337,18.434227,35.298237,30.079096
10.2,140.502441,-5.454552,204.03869,162.450933,312.714453,271.126695,23.667425,18.536688,35.715298,30.584566
10.21,140.368073,-4.829733,200.310791,164.631892,312.355217,276.676318,23.318409,18.565582,35.738335,30.985512
10.22,140.233643,-4.504201,198.039324,166.212212,312.370159,280.543035,22.783127,18.72505,35.526936,31.468859
10.23,140.502441,-5.100749,195.246008,165.726572,314.192767,284.673319,22.42819,18.823732,35.376293,31.771833
10.24,134.319138,-5.00345,194.528511,165.509824,315.566803,286.548104,22.09251,18.752323,35.551598,32.211407
10.25,117.91993,-5.243583,193.986081,165.060091,317.010258,288.084269,20.992023,17.860552,34.053551,30.922073
10.26,88.672058,-4.925749,194.530595,164.501362,318.4148,288.385579,18.339819,15.6051,29.970762,27.236042
10.27,55.38269,-5.090213,195.027533,164.105163,319.64293,288.720537,8.62963,7.261369,14.143646,12.775384
10.28,21.716507,-4.482181,196.634746,162.75416,321.522339,287.64174,8.62963,7.261369,14.143646,12.775384
10.29,0.0,-5.314684,197.326047,162.586633,322.348777,287.609363,3.408021,2.820812,5.57254,4.98533
10.3,0.0,-4.53099,200.38102,162.282495,322.728947,284.630434,0.0,0.0,6.21921,4.086025
10.31,0.0,-6.298237,202.427018,162.99179,322.102627,282.66741,0.0,0.0,6.191836,3.865454
10.32,0.0,-5.958543,204.086053,165.8523,319.307756,281.074015,0.0,0.0,0.0,0.0
10.33,0.0,-6.879823,205.382336,170.370823,314.912845,279.90132,0.0,0.0,5.589186,3.367261
10.34,0.0,-4.247305,208.001172,174.932189,310.21356,277.144576,0.0,0.0,4.919003,3.003643
10.35,0.0,-5.95391,209.405386,178.799621,306.131097,275.525332,0.0,0.0,0.0,0.0
10.36,0.0,-6.461074,211.474101,181.289789,303.204744,273.020444,0.0,0.0,3.666331,2.223809
10.37,0.0,-5.102193,211.869879,185.034897,299.470034,272.635052,0.0,0.0,3.277259,1.939884
10.38,0.0,-6.589837,211.85809,188.572636,296.162002,272.87656,0.0,0.0,2.836643,1.7314
10.39,0.0,-7.691498,212.236442,187.106901,297.117824,271.988283,0.0,0.0,2.585836,1.599321
10.4,0.0,-9.047456,212.322486,186.994989,296.967492,271.639995,0.0,0.0,2.585836,1.599321
10.41,0.0,-6.89712,213.561092,185.158199,298.283953,269.881049,0.0,0.0,0.0,0.0
10.42,0.0,-9.975889,213.034812,184.475503,298.548301,269.989004,0.0,0.0,2.712489,1.577921
10.43,0.0,-9.948735,213.515661,185.279463,297.381726,269.145515,0.0,0.0,2.774211,1.618755
10.44,0.0,-10.736168,213.68563,184.253926,297.780145,268.34843,0.0,0.0,0.000434,0.000358
10.45,0.0,-11.387496,213.110967,184.480611,297.14525,268.514881,0.0,0.0,0.0,0.0
10.46,0.0,-11.089602,213.279615,187.592793,293.960582,268.27376,0.0,0.0,2.683859,1.547458
10.47,0.0,-11.525789,212.17449,188.002583,293.260664,269.088757,0.0,0.0,2.347352,1.396004
10.48,0.0,-12.20417,208.956854,189.318745,291.811655,272.173558,0.0,0.0,2.316822,1.423421
10.49,0.0,-11.96314,208.472647,191.032922,289.801914,272.36219,0.0,0.0,2.107236,1.478833
10.5,0.0,-13.024948,206.019769,192.33128,288.269947,274.581446,0.0,0.0,2.107236,1.478833
10.51,0.0,-13.339524,203.649229,194.545286,285.931429,276.827486,0.0,0.0,2.055212,1.558755
10.52,0.0,-13.400665,202.42759,195.094294,285.144148,277.810828,0.0,0.0,1.940251,1.611271
10.53,0.0,-13.030636,200.12986,196.300089,283.743061,279.913301,0.0,0.0,0.0,0.0
10.54,0.0,-13.041775,198.651155,196.737274,283.053144,281.139263,0.0,0.0,1.901474,1.759092
10.55,0.0,-13.052952,197.312887,197.791104,281.714823,282.19304,0.0,0.0,1.908769,1.83632
10.56,0.0,-12.533989,195.691638,198.468934,280.645051,283.422335,0.0,0.0,1.863241,1.881479
10.57,0.0,-13.018084,194.722793,199.168444,279.480402,283.926042,0.0,0.0,1.853605,1.961473
10.58,0.0,-12.413759,194.017463,199.294698,278.974725,284.25196,0.0,0.0,1.814546,1.987997
10.59,0.0,-12.417801,192.687828,200.849316,276.94742,285.108919,0.0,0.0,1.812625,2.020117
10.6,0.0,-13.055987,191.450778,200.943592,276.38858,285.881418,0.0,0.0,1.727797,2.050043
10.61,0.0,-12.691502,189.963971,202.390007,274.435432,286.861457,0.0,0.0,1.745111,2.127334
10.62,3.752884,-12.405096,187.942024,203.854149,272.298048,288.210161,0.0,0.0,1.675784,2.182096
10.63,12.79747,-13.034828,185.507205,205.395152,269.964281,289.852229,0.572517,0.620989,0.829486,0.877958
10.64,12.79747,-13.023146,182.641113,208.052802,266.372093,291.783782,1.930214,2.137149,2.808995,3.01593
10.65,16.189316,-12.162111,179.613597,210.933733,262.459955,293.780102,1.904135,2.169066,2.777077,3.042008
10.66,16.126373,-12.83477,177.83178,211.843393,260.80532,294.816945,2.374047,2.788022,3.469071,3.883045
10.67,18.63887,-13.446403,175.081537,213.45683,258.149053,296.524334,2.345047,2.793555,3.43921,3.887717
10.68,19.957809,-13.513942,173.553941,214.488056,256.433024,297.367127,2.674395,3.260582,3.943262,4.52945
10.69,19.392502,-13.609615,171.430542,215.370729,254.724566,298.664742,2.842787,3.513281,4.200333,4.870828
10.7,23.035446,-14.098944,170.237086,215.886483,253.673849,299.323234,2.733261,3.433836,4.061287,4.761862
10.71,27.243866,-13.823502,169.390034,215.661009,253.671654,299.94264,3.227674,4.093181,4.809624,5.675131
10.72,21.084764,-13.316917,167.867831,215.375883,253.456495,300.964559,3.800337,4.838445,5.69123,6.729339
10.73,21.084764,-13.592204,165.549108,216.646272,251.04693,302.144071,2.917857,3.743635,4.405548,5.231327
10.74,8.982764,-13.809404,164.250044,217.77697,248.950603,302.477529,2.884562,3.774889,4.374294,5.264621
10.75,13.56109,-11.742382,162.262184,219.208799,246.170124,303.116716,1.827461,2.468817,2.772466,3.413821
10.76,23.094728,-12.233999,161.135855,219.937802,244.483145,303.285092,1.827461,2.468817,2.772466,3.413821
